index,id,titulo,titulo_nombre,capitulo,capitulo_nombre,articulo,texto
legalIA_constitucion_co_1991,LIA-CP-1991-05002010,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 122,"Artículo 122. No habrá empleo público que no tenga funciones detalladas en ley o reglamento y para proveer los de carácter remunerado se requiere que estén contemplados en la respectiva planta y previstos sus emolumentos en el presupuesto correspondiente. Ningún servidor público entrará a ejercer su cargo sin prestar juramento de cumplir y defender la Constitución y desempeñar los deberes que le incumben. Antes de tomar posesión del cargo, al retirarse del mismo o cuando autoridad competente se lo solicite deberá declarar, bajo juramento, el monto de sus bienes y rentas. Dicha declaración sólo podrá ser utilizada para los fines y propósitos de la aplicación de las normas del servidor público. Sin perjuicio de las demás sanciones que establezca la ley, el servidor público que sea condenado por delitos contra el patrimonio del Estado, quedará inhabilitado para el desempeño de funciones públicas."
legalIA_constitucion_co_1991,LIA-CP-1991-05002011,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 123,"Artículo 123. Son servidores públicos los miembros de las corporaciones públicas, los empleados y trabajadores del Estado y de sus entidades descentralizadas territorialmente y por servicios. Los servidores públicos están al servicio del Estado y de la comunidad; ejercerán sus funciones en la forma prevista por la Constitución, la ley y el reglamento. La ley determinará el régimen aplicable a los particulares que temporalmente desempeñen funciones públicas y regulará su ejercicio."
legalIA_constitucion_co_1991,LIA-CP-1991-05002012,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 124,Artículo 124. La ley determinará la responsabilidad de los servidores públicos y la manera de hacerla efectiva.
legalIA_constitucion_co_1991,LIA-CP-1991-05002013,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 125,"Artículo 125. Los empleos en los órganos y entidades del Estado son de carrera. Se exceptúan los de elección popular, los de libre nombramiento y remoción, los de trabajadores oficiales y los demás que determine la ley. Los funcionarios, cuyo sistema de nombramiento no haya sido determinado por la Constitución o la ley, serán nombrados por concurso público. El ingreso a los cargos de carrera y el ascenso en los mismos, se harán previo cumplimiento de los requisitos y condiciones que fije la ley para determinar los méritos y calidades de los aspirantes. El retiro se hará: por calificación no satisfactoria en el desempeño del empleo; por violación del régimen disciplinario y por las demás causales previstas en la Constitución o la ley. En ningún caso la filiación política de los ciudadanos podrá determinar su nombramiento para un empleo de carrera, su ascenso o remoción."
legalIA_constitucion_co_1991,LIA-CP-1991-05002014,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 126,"Artículo 126. Los servidores públicos no podrán nombrar como empleados a personas con las cuales tengan parentesco hasta el cuarto grado de consanguinidad, segundo de afinidad, primero civil, o con quien estén ligados por matrimonio o unión permanente. Tampoco podrán designar a personas vinculadas por los mismos lazos con servidores públicos competentes para intervenir en su designación. Se exceptúan de lo previsto en este artículo los nombramientos que se hagan en aplicación de las normas vigentes sobre ingreso o ascenso por méritos."
legalIA_constitucion_co_1991,LIA-CP-1991-05002015,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 127,"Artículo 127. Los servidores públicos no podrán celebrar, por si o por interpuesta persona, o en representación de otro, contrato alguno con entidades publicas o con personas privadas que manejen o administren recursos públicos, salvo las excepciones legales. A los empleados del Estado y de sus entidades descentralizadas que ejerzan jurisdicción, autoridad civil o política, cargos de dirección administrativa, o se desempeñen en los órganos judicial, electoral, de control, les esta prohibido tomar parte en las actividades de los partidos y movimientos y en las controversias políticas, sin perjuicio de ejercer libremente el derecho al sufragio. Los empleados no contemplados en esta prohibición podrán participar en dichas actividades y controversias en las condiciones que señale la ley. La utilización del empleo para presionar a los ciudadanos a respaldar una causa o campaña política constituye causal de mala conducta."
legalIA_constitucion_co_1991,LIA-CP-1991-05002016,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 128,"Artículo 128. Nadie podrá desempeñar simultáneamente más de un empleo público ni recibir más de una asignación que provenga del tesoro público, o de empresas o de instituciones en las que tenga parte mayoritaria el Estado, salvo los casos expresamente determinados por la ley. Entiéndese por tesoro público el de la Nación, el de las entidades territoriales y el de las descentralizadas."
legalIA_constitucion_co_1991,LIA-CP-1991-05002017,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 129,"Artículo 129. Los servidores públicos no podrán aceptar cargos, honores o recompensas de gobiernos extranjeros u organismos internacionales, ni celebrar contratos con ellos, sin previa autorización del Gobierno."
legalIA_constitucion_co_1991,LIA-CP-1991-05002018,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 130,"Artículo 130. Habrá una Comisión Nacional del Servicio Civil responsable de la administración y vigilancia de las carreras de los servidores públicos, excepción hecha de las que tengan carácter especial."
legalIA_constitucion_co_1991,LIA-CP-1991-05002019,TITULO V,DE LA ORGANIZACION DEL ESTADO,CAPITULO 2,DE LA FUNCION PUBLICA,Artículo 131,"Artículo 131. Compete a la ley la reglamentación del servicio público que prestan los notarios y registradores, la definición del régimen laboral para sus empleados y lo relativo a los aportes como tributación especial de las notarías, con destino a la administración de justicia. El nombramiento de los notarios en propiedad se hará mediante concurso. Corresponde al Gobierno la creación, supresión y fusión de los círculos de notariado y registro y la determinación del número de notarios y oficinas de registro."
legalIA_constitucion_co_1991,LIA-CP-1991-06001001,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 132,"Artículo 132. Los senadores y los representantes serán elegidos para un periodo de cuatro años, que se inicia el 20 de julio siguiente a la elección."
legalIA_constitucion_co_1991,LIA-CP-1991-06001002,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 133,"Artículo 133. Los miembros de cuerpos colegiados de elección directa representan al pueblo, y deberán actuar consultando la justicia y el bien común. El elegido es responsable políticamente ante la sociedad y frente a sus electores del cumplimiento de las obligaciones propias de su investidura."
legalIA_constitucion_co_1991,LIA-CP-1991-06001003,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 134,"Artículo 134. Las vacancias por faltas absolutas de los congresistas serán suplidas por los candidatos no elegidos, según el orden de inscripción en la lista correspondiente."
legalIA_constitucion_co_1991,LIA-CP-1991-06001004,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 135,"Artículo 135. Son facultades de cada Cámara: 1. Elegir sus mesas directivas. 2. Elegir a su Secretario General, para períodos de dos años, contados a partir del 20 de julio, quien deberá reunir las mismas calidades señaladas para ser miembro de la respectiva Cámara. 3. Solicitar al Gobierno los informes que necesite, salvo lo dispuesto en el numeral 2 del Artículo siguiente. 4. Determinar la celebración de sesiones reservadas en forma prioritaria a las preguntas orales que formulen los Congresistas a los Ministros y a las respuestas de éstos. El reglamento regulará la materia. 5. Proveer los empleos creados por la ley para el cumplimiento de sus funciones. 6. Recabar del Gobierno la cooperación de los organismos de la administración pública para el mejor desempeño de sus atribuciones. 7. Organizar su Policía interior. 8. Citar y requerir a los Ministros para que concurran a las sesiones. Las citaciones deberán hacerse con una anticipación no menor de cinco días y formularse en cuestionario escrito. En caso de que los Ministros no concurran, sin excusa aceptada por la respectiva Cámara, ésta podrá proponer moción de censura. Los Ministros deberán ser oídos en la sesión para la cual fueron citados, sin perjuicio de que el debate continúe en sesiones posteriores por decisión de la respectiva Cámara. El debate no podrá extenderse a asuntos ajenos al cuestionario y deberá encabezar el orden del día de la sesión. 9. Proponer moción de censura respecto de los ministros por asuntos relacionados con funciones propias del cargo. La moción de censura, si hubiere lugar a ella, deberá proponerla por lo menos la décima parte de los miembros que componen la respectiva cámara. La votación se hará entre el tercero y el décimo día siguientes a la terminación del debate, en Congreso pleno, con audiencia de los ministros respectivos. Su aprobación requerirá la mayoría absoluta de los integrantes de cada cámara. Una vez aprobada, el ministro quedará separado de su cargo. Si fuere rechazada, no podrá presentarse otra sobre la misma materia a menos que la motiven hechos nuevos."
legalIA_constitucion_co_1991,LIA-CP-1991-06001005,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 136,"Artículo 136. Se prohíbe al Congreso y a cada una de sus Cámaras: 1. Inmiscuirse, por medio de resoluciones o de leyes, en asuntos de competencia privativa de otras autoridades. 2. Exigir al Gobierno información sobre instrucciones en materia diplomática o sobre negociaciones de carácter reservado. 3. Dar votos de aplauso a los actos oficiales. 4. Decretar a favor de personas o entidades donaciones, gratificaciones, auxilios, indemnizaciones, pensiones u otras erogaciones que no estén destinadas a satisfacer créditos o derechos reconocidos con arreglo a la ley preexistente. 5. Decretar actos de proscripción o persecución contra personas naturales o jurídicas. 6. Autorizar viajes al exterior con dineros del erario, salvo en cumplimiento de misiones específicas, aprobadas al menos por las tres cuartas partes de los miembros de la respectiva Cámara."
legalIA_constitucion_co_1991,LIA-CP-1991-06001006,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 1,DE LA COMPOSICION Y LAS FUNCIONES,Artículo 137,"Artículo 137. Cualquier comisión permanente podrá emplazar a toda persona natural o jurídica, para que en sesión especial rinda declaraciones orales o escritas, que podrán exigirse bajo juramento, sobre hechos relacionados directamente con las indagaciones que la comisión adelante. Si quienes hayan sido citados se excusaren de asistir y la comisión insistiere en llamarlos, la Corte Constitucional, después de oírlos, resolverá sobre el particular en un plazo de diez días, bajo estricta reserva. La renuencia de los citados a comparecer o a rendir las declaraciones requeridas, será sancionada por la comisión con la pena que señalen las normas vigentes para los casos de desacato a las autoridades. Si en el desarrollo de la investigación se requiere, para su perfeccionamiento, o para la persecución de posibles infractores penales, la intervención de otras autoridades, se las exhortará para lo pertinente."
legalIA_constitucion_co_1991,LIA-CP-1991-06002007,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 138,"Artículo 138. El Congreso, por derecho propio, se reunirá en sesiones ordinarias, durante dos períodos por año, que constituirán una sola legislatura. El primer período de sesiones comenzará el 20 de julio y terminará el 16 de diciembre; el segundo el 16 de marzo y concluirá el 20 de junio. Si por cualquier causa no pudiere reunirse en las fechas indicadas, lo hará tan pronto como fuere posible, dentro de los períodos respectivos. También se reunirá el Congreso en sesiones extraordinarias, por convocatoria del Gobierno y durante el tiempo que éste señale. En el curso de ellas sólo podrá ocuparse en los asuntos que el Gobierno someta a su consideración, sin perjuicio de la función de control político que le es propia, la cual podrá ejercer en todo tiempo."
legalIA_constitucion_co_1991,LIA-CP-1991-06002008,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 139,"Artículo 139. Las sesiones del Congreso serán instaladas y clausuradas conjunta y públicamente por el Presidente de la República, sin que esta ceremonia, en el primer evento, sea esencial para que el Congreso ejerza legítimamente sus funciones."
legalIA_constitucion_co_1991,LIA-CP-1991-06002009,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 140,"Artículo 140. El Congreso tiene su sede en la capital de la República. Las cámaras podrán por acuerdo entre ellas trasladar su sede a otro lugar y, en caso de perturbación del orden público, podrán reunirse en el sitio que designe el Presidente del Senado."
legalIA_constitucion_co_1991,LIA-CP-1991-06002010,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 141,"Artículo 141. El Congreso se reunirá en un solo cuerpo únicamente para la instalación y clausura de sus sesiones, para dar posesión al Presidente de la República, para recibir a Jefes de Estado o de Gobierno de otros países, para elegir Contralor General de la República y Vicepresidente cuando sea menester reemplazar el electo por el pueblo, así como decidir sobre la moción de censura, con arreglo al artículo 135. En tales casos el Presidente del Senado y el de la Cámara serán respectivamente Presidente y Vicepresidente del Congreso."
legalIA_constitucion_co_1991,LIA-CP-1991-06002011,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 142,"Artículo 142. Cada Cámara elegirá, para el respectivo período constitucional, comisiones permanentes que tramitarán en primer debate los proyectos de acto legislativo o de ley. La ley determinará el número de comisiones permanentes y el de sus miembros, así como las materias de las que cada una deberá ocuparse. Cuando sesionen conjuntamente las Comisiones Constitucionales Permanentes, el quórum decisorio será el que se requiera para cada una de las comisiones individualmente consideradas."
legalIA_constitucion_co_1991,LIA-CP-1991-06002012,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 143,"Artículo 143. El Senado de la República y la Cámara de Representantes podrán disponer que cualquiera de las comisiones permanentes sesione durante el receso, con el fin de debatir los asuntos que hubieren quedado pendientes en el período anterior, de realizar los estudios que la corporación respectiva determine y de preparar los proyectos que las Cámaras les encarguen."
legalIA_constitucion_co_1991,LIA-CP-1991-06002013,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 144,"Artículo 144. Las sesiones de las Cámaras y de sus comisiones permanentes serán publicas, con las limitaciones a que haya lugar conforme a su reglamento."
legalIA_constitucion_co_1991,LIA-CP-1991-06002014,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 145,"Artículo 145. El Congreso pleno, las Cámaras y sus comisiones no podrán abrir sesiones ni deliberar con menos de una cuarta parte de sus miembros. Las decisiones sólo podrán tomarse con la asistencia de la mayoría de los integrantes de la respectiva corporación, salvo que la Constitución determine un quórum diferente."
legalIA_constitucion_co_1991,LIA-CP-1991-06002015,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 146,"Artículo 146. En el Congreso pleno, en las Cámaras y en sus comisiones permanentes, las decisiones se tomarán por la mayoría de los votos de los asistentes, salvo que la Constitución exija expresamente una mayoría especial."
legalIA_constitucion_co_1991,LIA-CP-1991-06002016,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 147,"Artículo 147. Las mesas directivas de las cámaras y de sus comisiones permanentes serán renovadas cada año, para la legislatura que se inicia el 20 de julio, y ninguno de sus miembros podrá ser reelegido dentro del mismo cuatrienio constitucional."
legalIA_constitucion_co_1991,LIA-CP-1991-06002017,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 148,Artículo 148. Las normas sobre quórum y mayorías decisorias regirán también para las demás corporaciones públicas de elección popular.
legalIA_constitucion_co_1991,LIA-CP-1991-06002018,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 2,DE LA REUNION Y EL FUNCIONAMIENTO,Artículo 149,"Artículo 149. Toda reunión de miembros del Congreso que, con el propósito de ejercer funciones propias de la rama legislativa del poder público, se efectúe fuera de las condiciones constitucionales, carecerá de validez; a los actos que realice no podrá dárseles efecto alguno, y quienes participen en las deliberaciones, serán sancionados conforme a las leyes."
legalIA_constitucion_co_1991,LIA-CP-1991-06003019,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 150,"Artículo 150. Corresponde al Congreso hacer las leyes. Por medio de ellas ejerce las siguientes funciones: 1. Interpretar, reformar y derogar las leyes. 2. Expedir códigos en todos los ramos de la legislación y reformar sus disposiciones. 3. Aprobar el plan nacional de desarrollo y de inversiones públicas que hayan de emprenderse o continuarse, con la determinación de los recursos y apropiaciones que se autoricen para su ejecución, y las medidas necesarias para impulsar el cumplimiento de los mismos. 4. Definir la división general del territorio con arreglo a lo previsto en esta Constitución, fijar las bases y condiciones para crear, eliminar, modificar o fusionar entidades territoriales y establecer sus competencias. 5. Conferir atribuciones especiales a las asambleas departamentales. 6. Variar, en circunstancias extraordinarias y por graves motivos de conveniencia pública, la actual residencia de los altos poderes nacionales. 7. Determinar la estructura de la administración nacional y crear, suprimir o fusionar ministerios, departamentos administrativos, superintendencias, establecimientos públicos y otras entidades del orden nacional, señalando sus objetivos y estructura orgánica; reglamentar la creación y funcionamiento de las Corporaciones Autónomas Regionales dentro de un régimen de autonomía; así mismo, crear o autorizar la constitución de empresas industriales y comerciales del estado y sociedades de economía mixta. 8. Expedir las normas a las cuales debe sujetarse el Gobierno para el ejercicio de las funciones de inspección y vigilancia que le señala la Constitución. 9. Conceder autorizaciones al Gobierno para celebrar contratos, negociar empréstitos y enajenar bienes nacionales. El Gobierno rendirá periódicamente informes al Congreso sobre el ejercicio de estas autorizaciones. 10. Revestir, hasta por seis meses, al Presidente de la República de precisas facultades extraordinarias para expedir normas con fuerza de ley cuando la necesidad lo exija o la conveniencia publica lo aconseje. Tales facultades deberán ser solicitadas expresamente por el Gobierno y su aprobación requerirá la mayoría absoluta de los miembros de una y otra Cámara. El Congreso podrá, en todo tiempo y por iniciativa propia, modificar los decretos leyes dictados por el Gobierno en uso de facultades extraordinarias. Estas facultades no se podrán conferir para expedir códigos, leyes estatutarias, orgánicas, ni las previstas en el numeral 20 del presente artículo, ni para decretar impuestos. 11. Establecer las rentas nacionales y fijar los gastos de la administración. 12. Establecer contribuciones fiscales y, excepcionalmente, contribuciones parafiscales en los casos y bajo las condiciones que establezca la ley. 13. Determinar la moneda legal, la convertibilidad y el alcance de su poder liberatorio, y arreglar el sistema de pesas y medidas. 14. Aprobar o improbar los contratos o convenios que, por razones de evidente necesidad nacional, hubiere celebrado el Presidente de la República, con particulares, compañías o entidades publicas, sin autorización previa. 15. Decretar honores a los ciudadanos que hayan prestado servicios a la patria. 16. Aprobar o improbar los tratados que el Gobierno celebre con otros Estados o con entidades de derecho internacional. Por medio de dichos tratados podrá el Estado, sobre bases de equidad, reciprocidad y conveniencia nacional, transferir parcialmente determinadas atribuciones a organismos internacionales, que tengan por objeto promover o consolidar la integración económica con otros Estados. 17. Conceder, por mayoría de los dos tercios de los votos de los miembros de una y otra Cámara y por graves motivos de conveniencia pública, amnistías o indultos generales por delitos políticos. En caso de que los favorecidos fueren eximidos de la responsabilidad civil respecto de particulares, el Estado quedará obligado a las indemnizaciones a que hubiere lugar. 18. Dictar las normas sobre apropiación o adjudicación y recuperación de tierras baldías. 19. Dictar las normas generales, y señalar en ellas los objetivos y criterios a los cuales debe sujetarse el Gobierno para los siguientes efectos: a) Organizar el crédito público; b) Regular el comercio exterior y señalar el régimen de cambio internacional, en concordancia con las funciones que la Constitución consagra para la Junta Directiva del Banco de la República; c) Modificar, por razones de política comercial los aranceles, tarifas y demás disposiciones concernientes al régimen de aduanas; d) Regular las actividades financiera, bursátil, aseguradora y cualquiera otra relacionada con el manejo, aprovechamiento e inversión de los recursos captados del público; e) Fijar el régimen salarial y prestacional de los empleados públicos, de los miembros del Congreso Nacional y de la Fuerza Pública; f) Regular el régimen de prestaciones sociales mínimas de los trabajadores oficiales. Estas funciones en lo pertinente a prestaciones sociales son indelegables en las Corporaciones públicas territoriales y éstas no podrán arrogárselas. 20. Crear los servicios administrativos y técnicos de las Cámaras. 21. Expedir las leyes de intervención económica, previstas en el artículo 334, las cuales deberán precisar sus fines y alcances y los límites a la libertad económica. 22. Expedir las leyes relacionadas con el Banco de la República y con las funciones que compete desempeñar a su Junta Directiva. 23. Expedir las leyes que regirán el ejercicio de las funciones públicas y la prestación de los servicios públicos. 24. Regular el régimen de propiedad industrial, patentes y marcas y las otras formas de propiedad intelectual. 25. Unificar las normas sobre policía de transito en todo el territorio de la República. Compete al Congreso expedir el estatuto general de contratación de la administración publica y en especial de la administración nacional."
legalIA_constitucion_co_1991,LIA-CP-1991-06003020,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 151,"Artículo 151. El Congreso expedirá leyes orgánicas a las cuales estará sujeto el ejercicio de la actividad legislativa. Por medio de ellas se establecerán los reglamentos del Congreso y de cada una de las Cámaras, las normas sobre preparación, aprobación y ejecución del presupuesto de rentas y ley de apropiaciones y del plan general de desarrollo, y las relativas a la asignación de competencias normativas a las entidades territoriales. Las leyes orgánicas requerirán, para su aprobación, la mayoría absoluta de los votos de los miembros de una y otra Cámara."
legalIA_constitucion_co_1991,LIA-CP-1991-06003021,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 152,"Artículo 152. Mediante las leyes estatutarias, el Congreso de la República regulará las siguientes materias: a) Derechos y deberes fundamentales de las personas y los procedimientos y recursos para su protección; b) Administración de justicia; c) Organización y régimen de los partidos y movimientos políticos; estatuto de la oposición y funciones electorales; d) Instituciones y mecanismos de participación ciudadana; e) Estados de excepción."
legalIA_constitucion_co_1991,LIA-CP-1991-06003022,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 153,"Artículo 153. La aprobación, modificación o derogación de las leyes estatutarias exigirá la mayoría absoluta de los miembros del Congreso y deberá efectuarse dentro de una sola legislatura. Dicho trámite comprenderá la revisión previa, por parte de la Corte Constitucional, de la exequibilidad del proyecto. Cualquier ciudadano podrá intervenir para defenderla o impugnarla."
legalIA_constitucion_co_1991,LIA-CP-1991-06003023,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 154,"Artículo 154. Las leyes pueden tener origen en cualquiera de las Cámaras a propuesta de sus respectivos miembros, del Gobierno Nacional, de las entidades señaladas en el artículo 156, o por iniciativa popular en los casos previstos en la Constitución. No obstante, sólo podrán ser dictadas o reformadas por iniciativa del Gobierno las leyes a que se refieren los numerales 3, 7, 9, 11 y 22 y los literales a, b y e, del numeral 19 del artículo 150; las que ordenen participaciones en las rentas nacionales o transferencias de las mismas; las que autoricen aportes o suscripciones del Estado a empresas industriales o comerciales y las que decreten exenciones de impuestos, contribuciones o tasas nacionales. Las Cámaras podrán introducir modificaciones a los proyectos presentados por el Gobierno. Los proyectos de ley relativos a los tributos iniciarán su tramite en la Cámara de Representantes y los que se refieran a relaciones internacionales, en el Senado."
legalIA_constitucion_co_1991,LIA-CP-1991-06003024,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 155,"Artículo 155. Podrán presentar proyectos de ley o de reforma constitucional, un numero de ciudadanos igual o superior al cinco por ciento del censo electoral existente en la fecha respectiva o el treinta por ciento de los concejales o diputados del país. La iniciativa popular será tramitada por el Congreso, de conformidad con lo establecido en el artículo 163, para los proyectos que hayan sido objeto de manifestación de urgencia. Los ciudadanos proponentes tendrán derecho a designar un vocero que será oído por las Cámaras en todas las etapas del tramite."
legalIA_constitucion_co_1991,LIA-CP-1991-06003025,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 156,"Artículo 156. La Corte Constitucional, el Consejo Superior de la Judicatura, la Corte Suprema de Justicia, el Consejo de Estado, el Consejo Nacional Electoral, el Procurador General de la Nación, el Contralor General de la República, tienen la facultad de presentar proyectos de ley en materias relacionadas con sus funciones."
legalIA_constitucion_co_1991,LIA-CP-1991-06003026,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 157,"Artículo 157. Ningún proyecto será ley sin los requisitos siguientes: 1. Haber sido publicado oficialmente por el Congreso, antes de darle curso en la comisión respectiva. 2. Haber sido aprobado en primer debate en la correspondiente comisión permanente de cada Cámara. El reglamento del Congreso determinará los casos en los cuales el primer debate se surtirá en sesión conjunta de las comisiones permanentes de ambas Cámaras. 3. Haber sido aprobado en cada Cámara en segundo debate. 4. Haber obtenido la sanción del Gobierno."
legalIA_constitucion_co_1991,LIA-CP-1991-06003027,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 158,"Artículo 158. Todo proyecto de ley debe referirse a una misma materia y serán inadmisibles las disposiciones o modificaciones que no se relacionen con ella. El Presidente de la respectiva comisión rechazará las iniciativas que no se avengan con este precepto, pero sus decisiones serán apelables ante la misma comisión. La ley que sea objeto de reforma parcial se publicará en un solo texto que incorpore las modificaciones aprobadas."
legalIA_constitucion_co_1991,LIA-CP-1991-06003028,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 159,"Artículo 159. El proyecto de ley que hubiere sido negado en primer debate podrá ser considerado por la respectiva cámara a solicitud de su autor, de un miembro de ella, del Gobierno o del vocero de los proponentes en los casos de iniciativa popular."
legalIA_constitucion_co_1991,LIA-CP-1991-06003029,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 160,"Artículo 160. Entre el primero y el segundo debate deberá mediar un lapso no inferior a ocho días, y entre la aprobación del proyecto en una de las cámaras y la iniciación del debate en la otra, deberán transcurrir por lo menos quince días. Durante el segundo debate cada Cámara podrá introducir al proyecto las modificaciones, adiciones y supresiones que juzgue necesarias. En el informe a la Cámara plena para segundo debate, el ponente deberá consignar la totalidad de las propuestas que fueron consideradas por la comisión y las razones que determinaron su rechazo. Todo Proyecto de Ley o de Acto Legislativo deberá tener informe de ponencia en la respectiva comisión encargada de tramitarlo, y deberá dársele el curso correspondiente."
legalIA_constitucion_co_1991,LIA-CP-1991-06003030,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 161,"Artículo 161. Cuando surgieren discrepancias en las cámaras respecto de un proyecto, ambas integrarán comisiones accidentales que, reunidas conjuntamente, prepararán el texto que será sometido a decisión final en sesión plenaria de cada cámara. Si después de la repetición del segundo debate persisten las diferencias, se considerará negado el proyecto."
legalIA_constitucion_co_1991,LIA-CP-1991-06003031,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 162,"Artículo 162. Los proyectos de ley que no hubieren completado su tramite en una legislatura y que hubieren recibido primer debate en alguna de las cámaras, continuarán su curso en la siguiente, en el estado en que se encuentren. Ningún proyecto podrá ser considerado en más de dos legislaturas."
legalIA_constitucion_co_1991,LIA-CP-1991-06003032,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 163,"Artículo 163. El Presidente de la República podrá solicitar trámite de urgencia para cualquier proyecto de ley. En tal caso, la respectiva cámara deberá decidir sobre el mismo dentro del plazo de treinta días. Aun dentro de este lapso, la manifestación de urgencia puede repetirse en todas las etapas constitucionales del proyecto. Si el Presidente insistiere en la urgencia, el proyecto tendrá prelación en el orden del día excluyendo la consideración de cualquier otro asunto, hasta tanto la respectiva cámara o comisión decida sobre él. Si el proyecto de ley a que se refiere el mensaje de urgencia se encuentra al estudio de una comisión permanente, esta, a solicitud del Gobierno, deliberará conjuntamente con la correspondiente de la otra cámara para darle primer debate."
legalIA_constitucion_co_1991,LIA-CP-1991-06003033,TITULO VI,DE LA RAMA LEGISLATIVA,CAPITULO 3,DE LAS LEYES,Artículo 164,Artículo 164. El Congreso dará prioridad al trámite de los proyectos de ley aprobatorios de los tratados sobre derechos humanos que sean sometidos a su consideración por el Gobierno.
